,dataset,cv,sample,comp,label,ten_fold
872,bcp,1,6,123,0,5
873,bcp,1,6,124,0,5
874,bcp,1,6,125,0,5
875,bcp,1,6,126,0,5
876,bcp,1,6,127,0,5
877,bcp,1,6,128,0,5
878,bcp,1,6,129,0,5
879,bcp,1,6,130,0,5
880,bcp,1,6,131,0,5
881,bcp,1,6,132,0,5
882,bcp,1,6,133,0,5
883,bcp,1,6,134,0,5
884,bcp,1,6,135,0,5
885,bcp,1,6,136,0,5
886,bcp,1,6,137,0,5
887,bcp,1,6,138,0,5
888,bcp,1,6,139,0,5
889,bcp,1,6,140,0,5
890,bcp,1,6,141,0,5
891,bcp,1,6,142,0,5
892,bcp,1,6,143,0,5
893,bcp,1,6,144,0,5
894,bcp,1,6,145,0,5
895,bcp,1,6,146,0,5
896,bcp,1,6,147,0,5
897,bcp,1,6,148,0,5
898,bcp,1,6,149,0,5
899,bcp,1,6,150,0,5
900,bcp,1,7,1,0,6
901,bcp,1,7,2,0,6
902,bcp,1,7,3,0,6
903,bcp,1,7,4,0,6
904,bcp,1,7,5,0,6
905,bcp,1,7,6,0,6
906,bcp,1,7,7,0,6
907,bcp,1,7,8,0,6
908,bcp,1,7,9,0,6
909,bcp,1,7,10,0,6
910,bcp,1,7,11,0,6
911,bcp,1,7,12,0,6
912,bcp,1,7,13,0,6
913,bcp,1,7,14,0,6
914,bcp,1,7,15,0,6
915,bcp,1,7,16,0,6
916,bcp,1,7,17,0,6
917,bcp,1,7,18,0,6
918,bcp,1,7,19,0,6
919,bcp,1,7,20,0,6
920,bcp,1,7,21,0,6
921,bcp,1,7,22,0,6
922,bcp,1,7,23,0,6
923,bcp,1,7,24,0,6
924,bcp,1,7,25,0,6
925,bcp,1,7,26,1,6
926,bcp,1,7,27,0,6
927,bcp,1,7,28,0,6
928,bcp,1,7,29,0,6
929,bcp,1,7,30,0,6
930,bcp,1,7,31,1,6
931,bcp,1,7,32,1,6
932,bcp,1,7,33,0,6
933,bcp,1,7,34,0,6
934,bcp,1,7,35,0,6
935,bcp,1,7,36,1,6
936,bcp,1,7,37,0,6
937,bcp,1,7,38,0,6
938,bcp,1,7,39,0,6
939,bcp,1,7,40,1,6
940,bcp,1,7,41,0,6
941,bcp,1,7,42,0,6
942,bcp,1,7,43,1,6
943,bcp,1,7,44,0,6
944,bcp,1,7,45,0,6
945,bcp,1,7,46,0,6
946,bcp,1,7,47,0,6
947,bcp,1,7,48,1,6
948,bcp,1,7,49,1,6
949,bcp,1,7,50,0,6
950,bcp,1,7,51,1,6
951,bcp,1,7,52,1,6
952,bcp,1,7,53,0,6
953,bcp,1,7,54,0,6
954,bcp,1,7,55,0,6
955,bcp,1,7,56,0,6
956,bcp,1,7,57,0,6
957,bcp,1,7,58,1,6
958,bcp,1,7,59,0,6
959,bcp,1,7,60,1,6
960,bcp,1,7,61,0,6
961,bcp,1,7,62,0,6
962,bcp,1,7,63,0,6
963,bcp,1,7,64,0,6
964,bcp,1,7,65,1,6
965,bcp,1,7,66,0,6
966,bcp,1,7,67,0,6
967,bcp,1,7,68,0,6
968,bcp,1,7,69,0,6
969,bcp,1,7,70,0,6
970,bcp,1,7,71,0,6
971,bcp,1,7,72,0,6
972,bcp,1,7,73,0,6
973,bcp,1,7,74,0,6
974,bcp,1,7,75,0,6
975,bcp,1,7,76,0,6
976,bcp,1,7,77,0,6
977,bcp,1,7,78,0,6
978,bcp,1,7,79,0,6
979,bcp,1,7,80,0,6
980,bcp,1,7,81,0,6
981,bcp,1,7,82,0,6
982,bcp,1,7,83,1,6
983,bcp,1,7,84,0,6
984,bcp,1,7,85,0,6
985,bcp,1,7,86,0,6
986,bcp,1,7,87,0,6
987,bcp,1,7,88,0,6
988,bcp,1,7,89,0,6
989,bcp,1,7,90,0,6
990,bcp,1,7,91,0,6
991,bcp,1,7,92,0,6
992,bcp,1,7,93,0,6
993,bcp,1,7,94,0,6
994,bcp,1,7,95,0,6
995,bcp,1,7,96,0,6
996,bcp,1,7,97,0,6
997,bcp,1,7,98,0,6
998,bcp,1,7,99,0,6
999,bcp,1,7,100,0,6
1000,bcp,1,7,101,0,6
1001,bcp,1,7,102,0,6
1002,bcp,1,7,103,0,6
1003,bcp,1,7,104,1,6
1004,bcp,1,7,105,0,6
1005,bcp,1,7,106,0,6
1006,bcp,1,7,107,0,6
1007,bcp,1,7,108,0,6
1008,bcp,1,7,109,0,6
1009,bcp,1,7,110,0,6
1010,bcp,1,7,111,0,6
1011,bcp,1,7,112,0,6
1012,bcp,1,7,113,0,6
1013,bcp,1,7,114,0,6
1014,bcp,1,7,115,0,6
1015,bcp,1,7,116,0,6
1016,bcp,1,7,117,0,6
1017,bcp,1,7,118,0,6
1018,bcp,1,7,119,0,6
1019,bcp,1,7,120,0,6
1020,bcp,1,7,121,0,6
1021,bcp,1,7,122,0,6
1022,bcp,1,7,123,0,6
1023,bcp,1,7,124,0,6
1024,bcp,1,7,125,0,6
1025,bcp,1,7,126,0,6
1026,bcp,1,7,127,0,6
1027,bcp,1,7,128,0,6
1028,bcp,1,7,129,0,6
1029,bcp,1,7,130,0,6
1030,bcp,1,7,131,0,6
1031,bcp,1,7,132,0,6
1032,bcp,1,7,133,0,6
1033,bcp,1,7,134,0,6
1034,bcp,1,7,135,0,6
1035,bcp,1,7,136,0,6
1036,bcp,1,7,137,0,6
1037,bcp,1,7,138,0,6
1038,bcp,1,7,139,0,6
1039,bcp,1,7,140,0,6
1040,bcp,1,7,141,0,6
1041,bcp,1,7,142,0,6
1042,bcp,1,7,143,0,6
1043,bcp,1,7,144,0,6
1044,bcp,1,7,145,0,6
1045,bcp,1,7,146,0,6
1046,bcp,1,7,147,0,6
1047,bcp,1,7,148,0,6
1048,bcp,1,7,149,0,6
1049,bcp,1,7,150,0,6
1050,bcp,1,8,1,0,4
1051,bcp,1,8,2,0,4
1052,bcp,1,8,3,0,4
1053,bcp,1,8,4,0,4
1054,bcp,1,8,5,0,4
1055,bcp,1,8,6,0,4
1056,bcp,1,8,7,0,4
1057,bcp,1,8,8,0,4
1058,bcp,1,8,9,0,4
1059,bcp,1,8,10,0,4
1060,bcp,1,8,11,0,4
1061,bcp,1,8,12,0,4
1062,bcp,1,8,13,0,4
1063,bcp,1,8,14,0,4
1064,bcp,1,8,15,1,4
1065,bcp,1,8,16,1,4
1066,bcp,1,8,17,0,4
1067,bcp,1,8,18,0,4
1068,bcp,1,8,19,0,4
1069,bcp,1,8,20,0,4
1070,bcp,1,8,21,1,4
1071,bcp,1,8,22,0,4
1072,bcp,1,8,23,0,4
1073,bcp,1,8,24,0,4
1074,bcp,1,8,25,1,4
1075,bcp,1,8,26,1,4
1076,bcp,1,8,27,0,4
1077,bcp,1,8,28,0,4
1078,bcp,1,8,29,1,4
1079,bcp,1,8,30,0,4
1080,bcp,1,8,31,0,4
1081,bcp,1,8,32,0,4
1082,bcp,1,8,33,1,4
1083,bcp,1,8,34,1,4
1084,bcp,1,8,35,0,4
1085,bcp,1,8,36,1,4
1086,bcp,1,8,37,0,4
1087,bcp,1,8,38,0,4
1088,bcp,1,8,39,1,4
1089,bcp,1,8,40,0,4
1090,bcp,1,8,41,0,4
1091,bcp,1,8,42,1,4
1092,bcp,1,8,43,0,4
1093,bcp,1,8,44,0,4
1094,bcp,1,8,45,1,4
1095,bcp,1,8,46,0,4
1096,bcp,1,8,47,0,4
1097,bcp,1,8,48,0,4
1098,bcp,1,8,49,0,4
1099,bcp,1,8,50,1,4
1100,bcp,1,8,51,1,4
1101,bcp,1,8,52,0,4
1102,bcp,1,8,53,0,4
1103,bcp,1,8,54,1,4
1104,bcp,1,8,55,1,4
1105,bcp,1,8,56,0,4
1106,bcp,1,8,57,0,4
1107,bcp,1,8,58,1,4
1108,bcp,1,8,59,0,4
1109,bcp,1,8,60,0,4
1110,bcp,1,8,61,0,4
1111,bcp,1,8,62,0,4
1112,bcp,1,8,63,0,4
1113,bcp,1,8,64,0,4
1114,bcp,1,8,65,0,4
1115,bcp,1,8,66,1,4
1116,bcp,1,8,67,0,4
1117,bcp,1,8,68,0,4
1118,bcp,1,8,69,0,4
1119,bcp,1,8,70,0,4
1120,bcp,1,8,71,0,4
1121,bcp,1,8,72,0,4
1122,bcp,1,8,73,0,4
1123,bcp,1,8,74,0,4
1124,bcp,1,8,75,1,4
1125,bcp,1,8,76,0,4
1126,bcp,1,8,77,0,4
1127,bcp,1,8,78,0,4
1128,bcp,1,8,79,0,4
1129,bcp,1,8,80,0,4
1130,bcp,1,8,81,0,4
1131,bcp,1,8,82,0,4
1132,bcp,1,8,83,0,4
1133,bcp,1,8,84,0,4
1134,bcp,1,8,85,0,4
1135,bcp,1,8,86,0,4
1136,bcp,1,8,87,0,4
1137,bcp,1,8,88,0,4
1138,bcp,1,8,89,0,4
1139,bcp,1,8,90,0,4
1140,bcp,1,8,91,0,4
1141,bcp,1,8,92,0,4
1142,bcp,1,8,93,0,4
1143,bcp,1,8,94,0,4
1144,bcp,1,8,95,0,4
1145,bcp,1,8,96,0,4
1146,bcp,1,8,97,0,4
1147,bcp,1,8,98,0,4
1148,bcp,1,8,99,0,4
1149,bcp,1,8,100,0,4
1150,bcp,1,8,101,0,4
1151,bcp,1,8,102,0,4
1152,bcp,1,8,103,0,4
1153,bcp,1,8,104,0,4
1154,bcp,1,8,105,0,4
1155,bcp,1,8,106,0,4
1156,bcp,1,8,107,0,4
1157,bcp,1,8,108,0,4
1158,bcp,1,8,109,0,4
1159,bcp,1,8,110,0,4
1160,bcp,1,8,111,0,4
1161,bcp,1,8,112,0,4
1162,bcp,1,8,113,0,4
1163,bcp,1,8,114,0,4
1164,bcp,1,8,115,0,4
1165,bcp,1,8,116,0,4
1166,bcp,1,8,117,0,4
1167,bcp,1,8,118,0,4
1168,bcp,1,8,119,0,4
1169,bcp,1,8,120,0,4
1170,bcp,1,8,121,0,4
1171,bcp,1,8,122,0,4
1172,bcp,1,8,123,0,4
1173,bcp,1,8,124,0,4
1174,bcp,1,8,125,0,4
1175,bcp,1,8,126,0,4
1176,bcp,1,8,127,0,4
1177,bcp,1,8,128,0,4
1178,bcp,1,8,129,0,4
1179,bcp,1,8,130,0,4
1180,bcp,1,8,131,0,4
1181,bcp,1,8,132,0,4
1182,bcp,1,8,133,0,4
1183,bcp,1,8,134,0,4
1184,bcp,1,8,135,0,4
1185,bcp,1,8,136,0,4
1186,bcp,1,8,137,0,4
1187,bcp,1,8,138,0,4
1188,bcp,1,8,139,0,4
1189,bcp,1,8,140,0,4
1190,bcp,1,8,141,0,4
1191,bcp,1,8,142,0,4
1192,bcp,1,8,143,0,4
1193,bcp,1,8,144,0,4
1194,bcp,1,8,145,0,4
1195,bcp,1,8,146,0,4
1196,bcp,1,8,147,0,4
1197,bcp,1,8,148,0,4
1198,bcp,1,8,149,0,4
1199,bcp,1,8,150,0,4
1200,bcp,1,9,1,0,7
1201,bcp,1,9,2,0,7
1202,bcp,1,9,3,0,7
1203,bcp,1,9,4,0,7
1204,bcp,1,9,5,0,7
1205,bcp,1,9,6,0,7
1206,bcp,1,9,7,0,7
1207,bcp,1,9,8,0,7
1208,bcp,1,9,9,0,7
1209,bcp,1,9,10,0,7
1210,bcp,1,9,11,0,7
1211,bcp,1,9,12,0,7
1212,bcp,1,9,13,0,7
1213,bcp,1,9,14,0,7
1214,bcp,1,9,15,0,7
1215,bcp,1,9,16,1,7
1216,bcp,1,9,17,1,7
1217,bcp,1,9,18,1,7
1218,bcp,1,9,19,0,7
1219,bcp,1,9,20,0,7
1220,bcp,1,9,21,1,7
1221,bcp,1,9,22,1,7
1222,bcp,1,9,23,1,7
1223,bcp,1,9,24,1,7
1224,bcp,1,9,25,1,7
1225,bcp,1,9,26,1,7
1226,bcp,1,9,27,0,7
1227,bcp,1,9,28,1,7
1228,bcp,1,9,29,1,7
1229,bcp,1,9,30,0,7
1230,bcp,1,9,31,1,7
1231,bcp,1,9,32,0,7
1232,bcp,1,9,33,1,7
1233,bcp,1,9,34,1,7
1234,bcp,1,9,35,1,7
1235,bcp,1,9,36,0,7
1236,bcp,1,9,37,1,7
1237,bcp,1,9,38,1,7
1238,bcp,1,9,39,1,7
1239,bcp,1,9,40,0,7
1240,bcp,1,9,41,0,7
1241,bcp,1,9,42,0,7
1242,bcp,1,9,43,1,7
1243,bcp,1,9,44,1,7
1244,bcp,1,9,45,0,7
1245,bcp,1,9,46,0,7
1246,bcp,1,9,47,0,7
1247,bcp,1,9,48,1,7
1248,bcp,1,9,49,1,7
1249,bcp,1,9,50,1,7
1250,bcp,1,9,51,1,7
1251,bcp,1,9,52,1,7
1252,bcp,1,9,53,1,7
1253,bcp,1,9,54,0,7
1254,bcp,1,9,55,0,7
1255,bcp,1,9,56,1,7
1256,bcp,1,9,57,1,7
1257,bcp,1,9,58,1,7
1258,bcp,1,9,59,1,7
1259,bcp,1,9,60,1,7
1260,bcp,1,9,61,0,7
1261,bcp,1,9,62,0,7
1262,bcp,1,9,63,0,7
1263,bcp,1,9,64,1,7
1264,bcp,1,9,65,0,7
1265,bcp,1,9,66,0,7
1266,bcp,1,9,67,0,7
1267,bcp,1,9,68,0,7
1268,bcp,1,9,69,0,7
1269,bcp,1,9,70,1,7
1270,bcp,1,9,71,0,7
1271,bcp,1,9,72,0,7
1272,bcp,1,9,73,0,7
1273,bcp,1,9,74,1,7
1274,bcp,1,9,75,0,7
1275,bcp,1,9,76,1,7
1276,bcp,1,9,77,0,7
1277,bcp,1,9,78,0,7
1278,bcp,1,9,79,0,7
1279,bcp,1,9,80,0,7
1280,bcp,1,9,81,0,7
1281,bcp,1,9,82,1,7
1282,bcp,1,9,83,1,7
1283,bcp,1,9,84,0,7
1284,bcp,1,9,85,0,7
1285,bcp,1,9,86,1,7
1286,bcp,1,9,87,0,7
1287,bcp,1,9,88,1,7
1288,bcp,1,9,89,0,7
1289,bcp,1,9,90,0,7
1290,bcp,1,9,91,0,7
1291,bcp,1,9,92,0,7
1292,bcp,1,9,93,1,7
1293,bcp,1,9,94,0,7
1294,bcp,1,9,95,0,7
1295,bcp,1,9,96,0,7
1296,bcp,1,9,97,0,7
1297,bcp,1,9,98,0,7
1298,bcp,1,9,99,1,7
1299,bcp,1,9,100,0,7
1300,bcp,1,9,101,0,7
1301,bcp,1,9,102,0,7
1302,bcp,1,9,103,0,7
1303,bcp,1,9,104,0,7
1304,bcp,1,9,105,0,7
1305,bcp,1,9,106,0,7
1306,bcp,1,9,107,0,7
1307,bcp,1,9,108,0,7
1308,bcp,1,9,109,0,7
1309,bcp,1,9,110,0,7
1310,bcp,1,9,111,0,7
1311,bcp,1,9,112,0,7
1312,bcp,1,9,113,0,7
1313,bcp,1,9,114,0,7
1314,bcp,1,9,115,0,7
1315,bcp,1,9,116,0,7
1316,bcp,1,9,117,0,7
1317,bcp,1,9,118,0,7
1318,bcp,1,9,119,0,7
1319,bcp,1,9,120,0,7
1320,bcp,1,9,121,0,7
1321,bcp,1,9,122,0,7
1322,bcp,1,9,123,0,7
1323,bcp,1,9,124,0,7
1324,bcp,1,9,125,0,7
1325,bcp,1,9,126,0,7
1326,bcp,1,9,127,0,7
1327,bcp,1,9,128,0,7
1328,bcp,1,9,129,0,7
1329,bcp,1,9,130,0,7
1330,bcp,1,9,131,0,7
1331,bcp,1,9,132,0,7
1332,bcp,1,9,133,0,7
1333,bcp,1,9,134,0,7
1334,bcp,1,9,135,0,7
1335,bcp,1,9,136,0,7
1336,bcp,1,9,137,0,7
1337,bcp,1,9,138,0,7
1338,bcp,1,9,139,0,7
1339,bcp,1,9,140,0,7
1340,bcp,1,9,141,0,7
1341,bcp,1,9,142,0,7
1342,bcp,1,9,143,0,7
1343,bcp,1,9,144,0,7
1344,bcp,1,9,145,0,7
1345,bcp,1,9,146,0,7
1346,bcp,1,9,147,0,7
1347,bcp,1,9,148,0,7
1348,bcp,1,9,149,0,7
1349,bcp,1,9,150,0,7
1350,bcp,1,10,1,0,2
1351,bcp,1,10,2,0,2
1352,bcp,1,10,3,0,2
1353,bcp,1,10,4,0,2
1354,bcp,1,10,5,0,2
1355,bcp,1,10,6,0,2
1356,bcp,1,10,7,0,2
1357,bcp,1,10,8,0,2
1358,bcp,1,10,9,0,2
1359,bcp,1,10,10,0,2
1360,bcp,1,10,11,0,2
1361,bcp,1,10,12,0,2
1362,bcp,1,10,13,0,2
1363,bcp,1,10,14,0,2
1364,bcp,1,10,15,0,2
1365,bcp,1,10,16,0,2
1366,bcp,1,10,17,1,2
1367,bcp,1,10,18,0,2
1368,bcp,1,10,19,1,2
1369,bcp,1,10,20,1,2
1370,bcp,1,10,21,1,2
1371,bcp,1,10,22,0,2
1372,bcp,1,10,23,0,2
1373,bcp,1,10,24,1,2
1374,bcp,1,10,25,1,2
1375,bcp,1,10,26,1,2
1376,bcp,1,10,27,1,2
1377,bcp,1,10,28,0,2
1378,bcp,1,10,29,1,2
1379,bcp,1,10,30,1,2
1380,bcp,1,10,31,1,2
1381,bcp,1,10,32,1,2
1382,bcp,1,10,33,0,2
1383,bcp,1,10,34,1,2
1384,bcp,1,10,35,1,2
1385,bcp,1,10,36,1,2
1386,bcp,1,10,37,1,2
1387,bcp,1,10,38,1,2
1388,bcp,1,10,39,1,2
1389,bcp,1,10,40,0,2
1390,bcp,1,10,41,1,2
1391,bcp,1,10,42,1,2
1392,bcp,1,10,43,0,2
1393,bcp,1,10,44,1,2
1394,bcp,1,10,45,0,2
1395,bcp,1,10,46,1,2
1396,bcp,1,10,47,0,2
1397,bcp,1,10,48,0,2
1398,bcp,1,10,49,0,2
1399,bcp,1,10,50,0,2
1400,bcp,1,10,51,1,2
1401,bcp,1,10,52,0,2
1402,bcp,1,10,53,1,2
1403,bcp,1,10,54,1,2
1404,bcp,1,10,55,1,2
1405,bcp,1,10,56,1,2
1406,bcp,1,10,57,0,2
1407,bcp,1,10,58,1,2
1408,bcp,1,10,59,1,2
1409,bcp,1,10,60,0,2
1410,bcp,1,10,61,1,2
1411,bcp,1,10,62,0,2
1412,bcp,1,10,63,0,2
1413,bcp,1,10,64,1,2
1414,bcp,1,10,65,1,2
1415,bcp,1,10,66,1,2
1416,bcp,1,10,67,0,2
1417,bcp,1,10,68,1,2
1418,bcp,1,10,69,0,2
1419,bcp,1,10,70,1,2
1420,bcp,1,10,71,1,2
1421,bcp,1,10,72,1,2
1422,bcp,1,10,73,0,2
1423,bcp,1,10,74,0,2
1424,bcp,1,10,75,1,2
1425,bcp,1,10,76,0,2
1426,bcp,1,10,77,1,2
1427,bcp,1,10,78,0,2
1428,bcp,1,10,79,0,2
1429,bcp,1,10,80,0,2
1430,bcp,1,10,81,0,2
1431,bcp,1,10,82,0,2
1432,bcp,1,10,83,0,2
1433,bcp,1,10,84,0,2
1434,bcp,1,10,85,0,2
1435,bcp,1,10,86,0,2
1436,bcp,1,10,87,0,2
1437,bcp,1,10,88,0,2
1438,bcp,1,10,89,0,2
1439,bcp,1,10,90,0,2
1440,bcp,1,10,91,0,2
1441,bcp,1,10,92,0,2
1442,bcp,1,10,93,0,2
1443,bcp,1,10,94,0,2
1444,bcp,1,10,95,0,2
1445,bcp,1,10,96,0,2
1446,bcp,1,10,97,0,2
1447,bcp,1,10,98,0,2
1448,bcp,1,10,99,0,2
1449,bcp,1,10,100,0,2
1450,bcp,1,10,101,0,2
1451,bcp,1,10,102,0,2
1452,bcp,1,10,103,0,2
1453,bcp,1,10,104,0,2
1454,bcp,1,10,105,0,2
1455,bcp,1,10,106,0,2
1456,bcp,1,10,107,0,2
1457,bcp,1,10,108,0,2
1458,bcp,1,10,109,0,2
1459,bcp,1,10,110,0,2
1460,bcp,1,10,111,0,2
1461,bcp,1,10,112,0,2
1462,bcp,1,10,113,0,2
1463,bcp,1,10,114,0,2
1464,bcp,1,10,115,0,2
1465,bcp,1,10,116,0,2
1466,bcp,1,10,117,0,2
1467,bcp,1,10,118,0,2
1468,bcp,1,10,119,0,2
1469,bcp,1,10,120,0,2
1470,bcp,1,10,121,0,2
1471,bcp,1,10,122,0,2
1472,bcp,1,10,123,0,2
1473,bcp,1,10,124,0,2
1474,bcp,1,10,125,0,2
1475,bcp,1,10,126,0,2
1476,bcp,1,10,127,0,2
1477,bcp,1,10,128,0,2
1478,bcp,1,10,129,0,2
1479,bcp,1,10,130,0,2
1480,bcp,1,10,131,0,2
1481,bcp,1,10,132,0,2
1482,bcp,1,10,133,0,2
1483,bcp,1,10,134,0,2
1484,bcp,1,10,135,0,2
1485,bcp,1,10,136,0,2
1486,bcp,1,10,137,0,2
1487,bcp,1,10,138,0,2
1488,bcp,1,10,139,0,2
1489,bcp,1,10,140,0,2
1490,bcp,1,10,141,0,2
1491,bcp,1,10,142,0,2
1492,bcp,1,10,143,0,2
1493,bcp,1,10,144,0,2
1494,bcp,1,10,145,0,2
1495,bcp,1,10,146,0,2
1496,bcp,1,10,147,0,2
1497,bcp,1,10,148,0,2
1498,bcp,1,10,149,0,2
1499,bcp,1,10,150,0,2
1500,bcp,1,11,1,0,9
1501,bcp,1,11,2,0,9
1502,bcp,1,11,3,0,9
1503,bcp,1,11,4,0,9
1504,bcp,1,11,5,0,9
1505,bcp,1,11,6,0,9
1506,bcp,1,11,7,0,9
1507,bcp,1,11,8,0,9
1508,bcp,1,11,9,0,9
1509,bcp,1,11,10,0,9
1510,bcp,1,11,11,0,9
1511,bcp,1,11,12,0,9
1512,bcp,1,11,13,0,9
1513,bcp,1,11,14,0,9
1514,bcp,1,11,15,0,9
1515,bcp,1,11,16,0,9
1516,bcp,1,11,17,0,9
1517,bcp,1,11,18,0,9
1518,bcp,1,11,19,0,9
1519,bcp,1,11,20,0,9
1520,bcp,1,11,21,0,9
1521,bcp,1,11,22,0,9
1522,bcp,1,11,23,0,9
1523,bcp,1,11,24,0,9
1524,bcp,1,11,25,0,9
1525,bcp,1,11,26,0,9
1526,bcp,1,11,27,0,9
1527,bcp,1,11,28,0,9
1528,bcp,1,11,29,0,9
1529,bcp,1,11,30,0,9
1530,bcp,1,11,31,0,9
1531,bcp,1,11,32,0,9
1532,bcp,1,11,33,0,9
1533,bcp,1,11,34,0,9
1534,bcp,1,11,35,0,9
1535,bcp,1,11,36,0,9
1536,bcp,1,11,37,0,9
1537,bcp,1,11,38,0,9
1538,bcp,1,11,39,0,9
1539,bcp,1,11,40,0,9
1540,bcp,1,11,41,0,9
1541,bcp,1,11,42,0,9
1542,bcp,1,11,43,0,9
1543,bcp,1,11,44,0,9
1544,bcp,1,11,45,0,9
1545,bcp,1,11,46,0,9
1546,bcp,1,11,47,0,9
1547,bcp,1,11,48,0,9
1548,bcp,1,11,49,1,9
1549,bcp,1,11,50,1,9
1550,bcp,1,11,51,0,9
1551,bcp,1,11,52,0,9
1552,bcp,1,11,53,0,9
1553,bcp,1,11,54,0,9
1554,bcp,1,11,55,0,9
1555,bcp,1,11,56,0,9
1556,bcp,1,11,57,0,9
1557,bcp,1,11,58,0,9
1558,bcp,1,11,59,0,9
1559,bcp,1,11,60,1,9
1560,bcp,1,11,61,0,9
1561,bcp,1,11,62,0,9
1562,bcp,1,11,63,0,9
1563,bcp,1,11,64,1,9
1564,bcp,1,11,65,0,9
1565,bcp,1,11,66,0,9
1566,bcp,1,11,67,0,9
1567,bcp,1,11,68,1,9
1568,bcp,1,11,69,0,9
1569,bcp,1,11,70,0,9
1570,bcp,1,11,71,1,9
1571,bcp,1,11,72,0,9
1572,bcp,1,11,73,0,9
1573,bcp,1,11,74,0,9
1574,bcp,1,11,75,0,9
1575,bcp,1,11,76,0,9
1576,bcp,1,11,77,0,9
1577,bcp,1,11,78,0,9
1578,bcp,1,11,79,0,9
1579,bcp,1,11,80,0,9
1580,bcp,1,11,81,0,9
1581,bcp,1,11,82,0,9
1582,bcp,1,11,83,0,9
1583,bcp,1,11,84,0,9
1584,bcp,1,11,85,0,9
1585,bcp,1,11,86,0,9
1586,bcp,1,11,87,0,9
1587,bcp,1,11,88,1,9
1588,bcp,1,11,89,0,9
1589,bcp,1,11,90,0,9
1590,bcp,1,11,91,0,9
1591,bcp,1,11,92,0,9
1592,bcp,1,11,93,0,9
1593,bcp,1,11,94,0,9
1594,bcp,1,11,95,1,9
1595,bcp,1,11,96,0,9
1596,bcp,1,11,97,0,9
1597,bcp,1,11,98,0,9
1598,bcp,1,11,99,0,9
1599,bcp,1,11,100,0,9
1600,bcp,1,11,101,0,9
1601,bcp,1,11,102,0,9
1602,bcp,1,11,103,0,9
1603,bcp,1,11,104,0,9
1604,bcp,1,11,105,0,9
1605,bcp,1,11,106,0,9
1606,bcp,1,11,107,0,9
1607,bcp,1,11,108,0,9
1608,bcp,1,11,109,0,9
1609,bcp,1,11,110,0,9
1610,bcp,1,11,111,0,9
1611,bcp,1,11,112,0,9
1612,bcp,1,11,113,0,9
1613,bcp,1,11,114,0,9
1614,bcp,1,11,115,0,9
1615,bcp,1,11,116,0,9
1616,bcp,1,11,117,0,9
1617,bcp,1,11,118,0,9
1618,bcp,1,11,119,0,9
1619,bcp,1,11,120,0,9
1620,bcp,1,11,121,0,9
1621,bcp,1,11,122,0,9
1622,bcp,1,11,123,0,9
1623,bcp,1,11,124,0,9
1624,bcp,1,11,125,0,9
1625,bcp,1,11,126,0,9
1626,bcp,1,11,127,0,9
1627,bcp,1,11,128,0,9
1628,bcp,1,11,129,0,9
1629,bcp,1,11,130,0,9
1630,bcp,1,11,131,0,9
1631,bcp,1,11,132,0,9
1632,bcp,1,11,133,0,9
1633,bcp,1,11,134,1,9
1634,bcp,1,11,135,0,9
1635,bcp,1,11,136,0,9
1636,bcp,1,11,137,0,9
1637,bcp,1,11,138,0,9
1638,bcp,1,11,139,0,9
1639,bcp,1,11,140,0,9
1640,bcp,1,11,141,0,9
1641,bcp,1,11,142,0,9
1642,bcp,1,11,143,0,9
1643,bcp,1,11,144,0,9
1644,bcp,1,11,145,0,9
1645,bcp,1,11,146,0,9
1646,bcp,1,11,147,0,9
1647,bcp,1,11,148,0,9
1648,bcp,1,11,149,0,9
1649,bcp,1,11,150,0,9
1650,bcp,1,12,1,0,1
1651,bcp,1,12,2,0,1
1652,bcp,1,12,3,0,1
1653,bcp,1,12,4,0,1
1654,bcp,1,12,5,0,1
1655,bcp,1,12,6,0,1
1656,bcp,1,12,7,0,1
1657,bcp,1,12,8,0,1
1658,bcp,1,12,9,0,1
1659,bcp,1,12,10,0,1
1660,bcp,1,12,11,0,1
1661,bcp,1,12,12,0,1
1662,bcp,1,12,13,0,1
1663,bcp,1,12,14,0,1
1664,bcp,1,12,15,0,1
1665,bcp,1,12,16,0,1
1666,bcp,1,12,17,0,1
1667,bcp,1,12,18,0,1
1668,bcp,1,12,19,0,1
1669,bcp,1,12,20,0,1
1670,bcp,1,12,21,0,1
1671,bcp,1,12,22,1,1
1672,bcp,1,12,23,0,1
1673,bcp,1,12,24,0,1
1674,bcp,1,12,25,0,1
1675,bcp,1,12,26,0,1
1676,bcp,1,12,27,0,1
1677,bcp,1,12,28,0,1
1678,bcp,1,12,29,1,1
1679,bcp,1,12,30,0,1
1680,bcp,1,12,31,1,1
1681,bcp,1,12,32,1,1
1682,bcp,1,12,33,0,1
1683,bcp,1,12,34,0,1
1684,bcp,1,12,35,1,1
1685,bcp,1,12,36,1,1
1686,bcp,1,12,37,0,1
1687,bcp,1,12,38,0,1
1688,bcp,1,12,39,1,1
1689,bcp,1,12,40,0,1
1690,bcp,1,12,41,1,1
1691,bcp,1,12,42,0,1
1692,bcp,1,12,43,0,1
1693,bcp,1,12,44,1,1
1694,bcp,1,12,45,1,1
1695,bcp,1,12,46,1,1
1696,bcp,1,12,47,1,1
1697,bcp,1,12,48,1,1
1698,bcp,1,12,49,1,1
1699,bcp,1,12,50,0,1
1700,bcp,1,12,51,0,1
